database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,.eventDate_empty,year,.year_outOfRange,.summary
IDIGBIO_6904,miridae,-33.34058,148.22271,985ba9bb-e556-4506-966b-fd3327784eca,preservedspecimen,07/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6905,miridae,-33.14271,148.22377,d5fc5176-fe7e-4228-93ab-5e094ed21ca8,preservedspecimen,08/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6906,wallabicoris prostantheri,-29.9621,121.1322,e4a67bf5-2aab-4c44-81a4-7f582a5f4fec,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6907,miridae,-33.09702,147.95727,a96145ee-3d04-4d69-be80-d616a2952d4e,preservedspecimen,18/10/1997,new south wales,NA,NA,100,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_6908,wallabicoris ellae,-29.9283,121.1231,90db58f1-535c-460d-a4ff-1607f5fdd9b0,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6909,miridae,-21.591087,117.06983,cc7d842f-5658-49c7-951a-1eb8963eca32,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6910,miridae,-33.10977,147.92946,b7cb74d7-a265-4d01-a382-af29da3d3bdf,preservedspecimen,11/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6911,miridae,-33.05125,147.92213,7d1e0df6-26f9-4ebe-8159-0f52f5d42fa4,preservedspecimen,09/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6912,miridae,-33.09599,148.03277,ca639edf-f2d9-4cb3-bd93-a0538f4b19dc,preservedspecimen,10/10/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6913,miridae,-33.77154,147.79983,c2e4a11c-1f2a-4f36-805b-a17c2ecd2316,preservedspecimen,03/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6914,miridae,-33.65933,147.82971,7e9a0f32-beb6-4919-8ac7-617732ae9066,preservedspecimen,04/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6915,miridae,-33.77638,147.81233,67d81e72-c4d3-4884-b35b-c7c16aaa0bb7,preservedspecimen,06/11/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6916,myrmecoridea,-33.47793,147.25,54b59966-bb08-4af1-8407-006a4640254b,preservedspecimen,10/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6917,miridae,-33.53152,147.20472,1118aa45-ad86-46fe-a4d2-85fde6a90b01,preservedspecimen,11/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6918,miridae,-33.47793,147.25,b8795497-675b-4c0e-8bc2-c8d2aa1fec34,preservedspecimen,10/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6919,myrmecoridea,-33.53324,147.20877,15b4823b-5d95-4055-bebd-822924b7613d,preservedspecimen,11/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6920,miridae,-33.42279,147.25344,448d402b-0798-4b8a-8d40-a6a64550fa20,preservedspecimen,12/12/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6921,miridae,-33.71963,148.1496,80aefc8a-44f9-4e0b-b997-13136152b0e6,preservedspecimen,07/01/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6922,miridae,-33.30541,148.16946,30812c62-5cc8-4925-8fda-8b26edbf0b6b,preservedspecimen,07/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6923,miridae,-33.62227,147.25277,97ab222f-6aed-4731-b01f-7af213608cca,preservedspecimen,12/03/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6924,miridae,-33.21611,148.06255,eb3eaf19-2673-4279-b433-4b7cbc1b50bc,preservedspecimen,09/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_6925,grandivesica agnew,-27.9622,120.4277,850ca143-e061-4127-8a9a-abd74d46409c,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6926,clerada apicicornis,-19.22388,146.61804,a8ec713e-a041-48f3-9b6a-bc130228f468,preservedspecimen,1991-03-22/27,queensland,NA,NA,5,"woodger, t.",australia,NA,TRUE,1991,TRUE,TRUE
IDIGBIO_6927,ausejanus cordatus,-24.72267,113.7158,4ce98a42-559a-4748-bca5-188e3b4eceef,preservedspecimen,NA,western australia,NA,NA,NA,cassis|wall|weirauch|tatarnic|symonds,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6928,miridae,-21.592049,117.072005,afb26412-7968-40d9-be31-ddbbd6e5f85c,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6929,miridae,-22.475537,118.562462,c105fa93-eb59-4f25-99dd-90420dcb0003,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6930,miridae,-29.113625,129.541267,0fcb6f57-b9d8-4cd8-b788-72a6550a72b4,preservedspecimen,NA,south australia,NA,NA,NA,"tatarnic, n.|cheng, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6931,campylomma liebknechti,-35.400002,139,4af08bc5-0eff-49d4-9a32-bf86d75a2b6a,preservedspecimen,08/03/1979,south australia,"milang, 3 km e",NA,NA,"lavigne, r.j.",australia,NA,TRUE,1979,TRUE,TRUE
IDIGBIO_6932,creontiades dilutus,-31.133333,138.966705,77c2f10a-16d2-4a5b-ac9f-5a401f55f396,preservedspecimen,17/02/1979,south australia,"wirrealpa station, 1 km n marshal's bore",NA,NA,"lavigne, r.",australia,NA,TRUE,1979,TRUE,TRUE
IDIGBIO_6933,creontiades dilutus,-37.165389,139.764778,c5dc687e-5e48-41c1-8ce6-29d856bc977d,preservedspecimen,19/12/1929,south australia,robe,NA,NA,NA,australia,NA,TRUE,1929,TRUE,TRUE
IDIGBIO_6934,miridae,-34.450001,140.566696,2c193712-8168-43b2-85fb-ad7aedc70332,preservedspecimen,27/11/1978,south australia,"loxton, biological services",NA,NA,"westbrook, c.a.",australia,NA,TRUE,1978,TRUE,TRUE
IDIGBIO_6935,miridae,-34.968109,138.631195,e83c8caf-3071-42fe-a621-8adc5bd2a8a6,preservedspecimen,01/02/1953,south australia,"urrbrae, waite campus (also waite agricultural research institute)",NA,NA,NA,australia,NA,TRUE,1953,TRUE,TRUE
IDIGBIO_6936,miridae,-37.72,145.15,73ba0da8-4065-4107-ba64-a27a49aac7fa,preservedspecimen,NA,victoria,eltham,NA,NA,"dixon, j.e.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6937,wallabicoris pultenaei,-36.57,141.4,2e0009bd-0fa1-44c1-b157-9ff3eb6b42d0,preservedspecimen,1995-11-04t00:00:00\1995-11-04t00:00:00,victoria,"little desert national park, 14km e on mcdonald hiway, 150m",NA,NA,"schuh, t. randall|american museum of natural history (amnh)|cassis, g.|australian museum",australia,NA,TRUE,1995,TRUE,TRUE
IDIGBIO_6938,miridae,-21.976635,115.029296,a090c347-3d52-4774-b038-7ee7ed110cd8,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6939,miridae,-37.75,145.22,255b69af-f44f-487c-8228-e7d5890a7346,preservedspecimen,2018-03-10t00:00:00\2018-03-10t00:00:00,victoria,warrandyte,NA,NA,"cookson, j. lawrence",australia,NA,TRUE,2018,TRUE,TRUE
IDIGBIO_6940,miridae,-16.82,145.6,f4318ea3-45ae-4842-a20e-d6e1c7b0d6bb,preservedspecimen,2016-11-29t00:00:00\2016-11-29t00:00:00,queensland,kuranda,NA,10000,"cookson, j. lawrence",australia,NA,TRUE,2016,TRUE,TRUE
IDIGBIO_6941,wallabicoris cassisi,-29.9283,121.1231,2990716d-9ef9-4b8a-ba33-1499686ece84,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6942,miridae,-29.113625,129.541267,34591e4a-d37a-4ea8-9276-5af51a8cb7c7,preservedspecimen,NA,south australia,NA,NA,NA,"tatarnic, n.|cheng, m.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6943,leptidolon bulita,-16.116667,130.416667,7975054b-6b97-4db1-9ef7-84341b91202d,preservedspecimen,NA,northern territory,"bullita outstation, gregory np",NA,NA,NA,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6944,volkelius carvalhoi,-22.6513,117.8853,f559e53d-249f-4ec9-8872-baff4051bd27,preservedspecimen,NA,western australia,NA,NA,NA,"cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6945,gyrophallus karara,-29.31,116.73,840bbb6a-ccbe-49b6-bf84-dcaac3e99106,preservedspecimen,NA,western australia,NA,NA,NA,"symonds, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6946,miridae,-22.831331,118.46203,4a40d695-8c26-4e2c-aee8-a57c1fd920ba,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6947,thryptomenomiris yalgoo,-28.413,116.2151,63787d78-6922-4ada-8ac6-f9a5e29b0f1a,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6948,melaleucoides annae,-31.2523,121.5899,c3ecbed3-151b-46fb-a3a0-a0575df77a17,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6949,polymerus flavipes,-12.45,130.8331,8ae8093a-15a2-4d44-a44e-8e6f92c3bbca,preservedspecimen,NA,northern territory,NA,NA,2000,"hill, g. f",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6950,austrocapsus antennatus,-33.8667,136.0833,40088b8a-997f-44be-a3df-31c4e7a79366,preservedspecimen,01/10/1979,south australia,NA,NA,2000,"gross, g. f|south australian museum",australia,NA,TRUE,1979,TRUE,TRUE
IDIGBIO_6951,creontiades dilutus,-24.9,128.7669,8362196c-4ba0-41da-a003-fa98180c9465,preservedspecimen,05/11/1963,western australia,NA,NA,5000,"south australian museum aitken, p",australia,NA,TRUE,1963,TRUE,TRUE
IDIGBIO_6952,creontiades dilutus,-35.02,138.6,576464d3-53d3-45e0-9670-932c3d179359,preservedspecimen,1957-01-03-1957-02-09,south australia,NA,NA,5000,"tindale, b. norman",australia,NA,TRUE,1957,TRUE,TRUE
IDIGBIO_6953,creontiades dilutus,-35.02,138.6,bfc1801a-cb68-4ebb-9d38-dc9f5c0e64db,preservedspecimen,23/11/1958,south australia,NA,NA,5000,"tindale, b. norman",australia,NA,TRUE,1958,TRUE,TRUE
IDIGBIO_6954,creontiades dilutus,-24.17,134.15,d9740a89-c86e-487a-ba79-f1dea4c07c3f,preservedspecimen,28/03/1993,northern territory,NA,NA,100,"forrest|hirst, j.a.|d",australia,NA,TRUE,1993,TRUE,TRUE
IDIGBIO_6955,miridae,NA,NA,fb733eb0-cb1b-4adf-8152-a6a11c1fb40e,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.|buirchell|, b.|mcmah|, a.|cassis|, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6956,nysius,-31.9541,116.0469,2160ab04-0c34-470c-a6c1-dc191c2b5c3c,preservedspecimen,NA,western australia,NA,NA,NA,"houston, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6957,miridae,-22.52886,118.112274,9d86d74a-1e38-4f70-a96f-0dfbcf15b678,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6958,wallabicoris spyridii,-35.62,140.86,33e1b152-ec0a-471e-a9e2-69ee3413c8cf,preservedspecimen,10/11/1998,south australia,NA,NA,100,NA,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6959,wallabicoris lachnostachyos,-27.68,114.2385,081272b2-e4e2-4627-a425-396338071ffc,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6960,rayieria acaciae,-27.666,151.983,c1e8464d-85aa-4f36-ac68-37438e028e76,preservedspecimen,NA,queensland,NA,NA,10000,"cassis, g.|australian museum|entomology",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6961,helopeltis (helopeltis) clavifer,-11.84012,142.50341,beac2a3d-0a23-40b9-9178-95b1f2ff9836,preservedspecimen,22/03/1992,queensland,NA,NA,1e+05,"cassis, a. gerasimos|australian museum",australia,cape york peninsula,TRUE,1992,TRUE,TRUE
IDIGBIO_6962,xiphoidellus gilvus,-35.0201,117.2541,0c551a93-0742-4773-9bc6-464e5bcca48f,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6963,asterophylus rutidosis,-30.3211,121.2851,69418ce5-20cc-44dc-b2ad-8958817cb81a,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6964,campylomma liebknechti,-31.3,119.1333,404b03a1-89db-47eb-ade6-d1e00b3b3ca1,preservedspecimen,NA,western australia,NA,NA,NA,"mcmillan, r.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6965,miridae,-33.71155,148.13921,699c8e6d-0ac3-4401-82e1-e7bd5072e393,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6966,miridae,-33.47307,147.24138,e72982ba-e1db-4ac5-bc4e-4789f31eaee9,preservedspecimen,08/01/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6967,miridae,-33.71527,147.10166,dd8a1222-7f0b-4848-be0c-7fbae9ac57d0,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6968,miridae,-33.62249,147.25272,894bef3f-ddb3-4348-8044-1507f3ffbbf7,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6969,miridae,-33.22335,148.04638,40566aa3-e04c-4c33-a781-9ff61894ec61,preservedspecimen,04/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6970,miridae,-33.21611,148.06255,24788d23-ac22-4429-9f08-5ebeffb3a274,preservedspecimen,04/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6971,miridae,-33.01413,147.25658,ee4ecdc6-c363-4488-b4dd-b7bc08e012af,preservedspecimen,22/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6972,miridae,-33.77638,147.81233,46cbfc9c-ad32-493f-8929-8bc9708bc0e0,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_6973,miridae,-33.53413,148.18533,b3f3b90c-d0b0-4f54-9037-cc5497310e3a,preservedspecimen,02/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6974,myrmecoridea,-33.76136,147.81525,a828bd7c-ef69-456d-81a7-d74ec7fdd347,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_6975,miridae,-33.71613,147.11679,1b7e8dce-b020-4c44-a231-8290a9262521,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6976,miridae,-33.6558,147.29646,53e397c1-16e9-4512-9853-fecebf7c239d,preservedspecimen,14/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6977,miridae,-33.53021,147.27874,5634ac2f-8281-4f03-bd7a-1ccaee1bec9c,preservedspecimen,08/01/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_6978,miridae,-33.79105,147.73805,17862a72-8905-42e1-bac2-4b7b6791ffb7,preservedspecimen,15/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_6979,miridae,-35.18333,138.75,93dc88b7-8ea8-4163-9b50-03bd027691cb,preservedspecimen,05/01/1979,south australia,meadows,NA,NA,"hill, s.j.",australia,NA,TRUE,1979,TRUE,TRUE
IDIGBIO_6980,creontiades dilutus,-34.552219,138.835754,71ef2f4e-8a83-46d9-86ac-564fbc2b3147,preservedspecimen,01/10/1980,south australia,turretfield (incl. turretfield research centre),NA,NA,"baker, g.j.",australia,NA,TRUE,1980,TRUE,TRUE
IDIGBIO_6981,phylinae,-34.18333,139.9833,91d8119f-f90c-4149-9810-122142b1c3ef,preservedspecimen,31/01/1978,south australia,waikerie,NA,NA,"ernst, b.",australia,NA,TRUE,1978,TRUE,TRUE
IDIGBIO_6982,campylomma liebknechti,-35.39175,140.164505,8e57aaf6-f0b0-4523-bdc0-89db5e3eb08d,preservedspecimen,07/12/1979,south australia,"hd price, section 88",NA,NA,"hannay, j.|wallis, g.",australia,NA,TRUE,1979,TRUE,TRUE
IDIGBIO_6983,miridae,-21.16593,119.1095,b3030f70-2b7b-4861-9caa-237caa0c4d01,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6984,campylomma liebknechti,-31.2036,120.2753,83cc9cdb-7537-47cf-ba7e-070e025fd090,preservedspecimen,NA,western australia,NA,NA,NA,"houston, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6985,miridae,-20.480737,119.015918,4d11d498-3375-473e-b944-a7d961fef35f,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6986,miridae,-22.7,118.41914,894d8116-33a8-4e71-931f-f07364441cc9,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6987,wallabicoris waitzii,-33.0677,120.0971,6cfe9e12-a87e-4053-afc9-1f252eac26bd,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6988,wallabicoris spyridiellus,-33.8538,123.0126,354f4d01-425e-48be-be41-74d2b676e7d2,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6989,harpagophylus verticordii,-27.5616,114.4376,1b238444-b967-4bcd-8e5a-e954e836eb7f,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6990,miridae,-22.351967,127.769384,915b95ac-521e-4b8a-a2f3-ec40b44883a3,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6991,miridae,-22.269676,113.880572,ee42fee3-4c1d-40cf-8925-038fbc7c23b1,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.|harvey|, m.|huey|, j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6992,grandivesica cassisi,-31.1433,120.6659,b214226d-1bd6-458d-b8bf-bba4ddec072f,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6993,wallabicoris newcastelii,-27.6416,114.4569,f5bc9184-1167-4abd-93ab-49cafcd2b402,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6994,miridae,-17.28,145.63,a642ab45-bc3e-41ae-9e1e-afd908b54160,preservedspecimen,2017-11-19t00:00:00\2017-11-19t00:00:00,queensland,eacham  assume lake eacham lat/long,NA,5000,"cookson, j. lawrence",australia,NA,TRUE,2017,TRUE,TRUE
IDIGBIO_6995,melaleucoides cassisi,-28.4239,116.1233,bf482707-8114-4194-8ac5-170710fa2105,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6996,nysius,-24.65,128.75,01774216-e75f-4a7c-b4b1-92c694c7b13a,preservedspecimen,NA,western australia,NA,NA,NA,"houston|, t.f.|harvey|, m.s.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6997,blesingia tamborinea,-27.9275,153.191111,d5e79a4e-5b61-42bb-939b-06e37e40c828,preservedspecimen,17/03/1964,queensland,tambourine mountain,NA,NA,NA,australia,NA,TRUE,1964,TRUE,TRUE
IDIGBIO_6998,wallabicoris waitzii,-33.0677,120.0971,8e2e1ff8-3ac7-4ded-8182-ba8a91f74aeb,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_6999,miridae,-33.61308,150.81416,03e71bab-c84c-445d-9172-af004972e281,preservedspecimen,12/09/1940,new south wales,NA,NA,10000,"wallace, c.r.",australia,NA,TRUE,1940,TRUE,TRUE
IDIGBIO_7000,miridae,-34.066,151.14166,dfdb6d44-1dfd-41b0-917e-df1b5c7270a4,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_7001,miridae,-34.066,151.14166,25e4aea8-ea9c-41d4-92dd-2e8dd5306ac3,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_7002,miridae,-23.76055,132.97943,0912baa2-b109-49c2-87c0-60900bff4adc,preservedspecimen,07/05/1995,northern territory,NA,NA,1000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1995,TRUE,TRUE
IDIGBIO_7003,miridae,-33.28741,140.58805,9ed10636-e7a8-4dda-bc7a-1356ae3f639a,preservedspecimen,08/11/1996,south australia,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1996,TRUE,TRUE
IDIGBIO_7004,miridae,-31.86527,152.68471,c9a97597-f6db-4def-addf-4e7793064f66,preservedspecimen,06/11/1991,new south wales,NA,NA,10000,"williams, g.a.",australia,NA,TRUE,1991,TRUE,TRUE
IDIGBIO_7005,miridae,-35.26693,149.1,14af21d7-4ffb-4e4e-a3ae-c2aa4ee91994,preservedspecimen,03/10/1988,australian capital territory,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1988,TRUE,TRUE
IDIGBIO_7006,nysius,-32.8,116.4667,52ed65e5-7298-439b-a977-5ed7c5fa3aad,preservedspecimen,NA,western australia,NA,NA,NA,"allen, n.t.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7007,melaleucoides,-27.5616,114.4376,6d0a7ab8-82ff-45bb-a4bc-e9203e4defc7,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7008,cymus,NA,NA,86c8f4df-5daa-4f33-af5e-3573eff287b5,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.|buirchell|, b.|mcmah|, a.|cassis|, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7009,miridae,-22.753728,118.410667,c0a24343-691b-4a77-907f-6c0e5d81e4f3,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7010,xiphoidellus furvus,-34.0977,114.9931,3325e99d-b033-4b07-9a53-f26e2da48010,preservedspecimen,NA,western australia,NA,NA,NA,"cassis, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_7011,rayieria acaciae,-33.966,151.08992,b76d882d-38b6-4af4-8340-3d44c71497ea,preservedspecimen,19/10/2006,new south wales,NA,NA,1000,"powell, fiona",australia,NA,TRUE,2006,TRUE,TRUE
IDIGBIO_7012,rayieria basifer,-30.26527,152.85111,bdfce6c7-1c91-48ef-9b61-7ebf1bc06ad1,preservedspecimen,1929,new south wales,NA,NA,10000,"heron, w.",australia,NA,TRUE,1929,TRUE,TRUE
IDIGBIO_7013,rayieria acaciae,-17.833,144.966,76a9ebb0-f92c-4253-a8c8-38a2273907bf,preservedspecimen,22/05/2006,queensland,NA,NA,1000,"cassis, a. gerasimos|australian museum",australia,NA,TRUE,2006,TRUE,TRUE
IDIGBIO_7014,rayieria decorata,-27.866,114.166,43fcb3a1-7eb4-4488-974e-30b9a7a2b01d,preservedspecimen,23/10/2004,western australia,NA,NA,NA,"cassis, a. prof gerasimos|university of new south wales",australia,NA,TRUE,2004,TRUE,TRUE
IDIGBIO_7015,rayieria gearyi,-24.666,114.783,31c05a02-bf49-4a96-996f-c205d2d40d31,preservedspecimen,01/11/2004,western australia,NA,NA,10000,"cassis, a. prof gerasimos|university of new south wales",australia,NA,TRUE,2004,TRUE,TRUE
IDIGBIO_7016,wallabicoris spyridiellus,-33.9085,122.5938,2bbacee4-e6cc-4fa5-be7e-524eba098d0a,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
