database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,coordinatePrecision,recordedBy,country,county,year
IDIGBIO_1853,NA,-24.57806,132.68139,cc45e47a-5acd-4cf9-b9a8-7ceef7188edd,preservedspecimen,30/10/2001,northern territory,~ 44 km w of stuart hiway on ernest giles rd,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1854,NA,-24.23334,133.4567,2217e046-37f5-4aca-931d-6c201d899fca,preservedspecimen,27/10/2001,northern territory,78 km s of alice springs at jct of rainbow valley rd and stuart hiway,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1855,NA,-23.51668,134.3798,2c5f7a3f-4bc4-4b0e-987c-a71408cad35a,preservedspecimen,25/10/2001,northern territory,trephina gorge national park,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1856,ausejanus albisignatus,-38.56668,142.8,8a5b961f-704f-4280-b62a-b9e0425119a4,preservedspecimen,05/11/1995,victoria,8 km nw of peterborough,NA,1000,NA,schuh and cassis,australia,none,1995
IDIGBIO_1857,ausejanus albisignatus,-39.02365,146.8199,05a337e3-8376-48ad-b123-4829fde642a6,preservedspecimen,18/11/2002,victoria,"wilsons promonotory national park, sqeaky bay trail, opposite lilly pilly car park",NA,10,NA,"cassis, schuh, schwartz, silveira",australia,none,2002
IDIGBIO_1858,NA,-21.09,148.3,59433f5a-2bec-44c5-a7ee-860327b547c7,preservedspecimen,02/01/1965,queensland,eungella national park,NA,NA,NA,h. a. rose,australia,none,1965
IDIGBIO_1859,helopeltis clavifer,-8.31956,116.405,f46a9d5a-ba0d-4388-a921-60d471d5ce38,preservedspecimen,02/09/2012,west nusa tenggara,"lombok island, nr senaru",NA,NA,NA,f. konstantinov,indonesia,none,2012
IDIGBIO_1862,miridae,-16.47054514,145.3277906,6a7eabcf-dbad-4e5d-87c1-1daf84e9f8cc,preservedspecimen,15/01/1990,queensland,"mossman bluff track, 5-10 km w mossman, site 1",NA,NA,NA,NA,australia,NA,1990
IDIGBIO_1880,sthenaridea piceonigra,NA,NA,3efd1b0b-8222-4f67-9652-29b50909c291,preservedspecimen,15/06/1965,chiang mai,chiangmai,NA,NA,NA,p. d. ashlock,thailand,chiang mai,1965
IDIGBIO_1882,miridae,-16.82,145.6,39b58f7b-7d80-4003-96f3-3a89c79ad1b9,preservedspecimen,2016-11-29t00:00:00\2016-11-29t00:00:00,queensland,kuranda,NA,10000,NA,"cookson, j. lawrence",australia,NA,2016
IDIGBIO_1890,creontiades dilutus,-33.549999,145.633331,e3f1d309-9ec1-4c18-b0ff-d2f8a0509c89,preservedspecimen,06/01/1975,new south wales,"waiwera, narrabri",NA,10000,NA,"room, p.m.",australia,NA,1975
IDIGBIO_1900,carvalhoma parvum,-27.482778,153.1875,28caa391-d8cc-4d63-885c-544e2b815555,preservedspecimen,29/04/2004,queensland,chelsea road bushlands reserve,NA,NA,NA,NA,australia,NA,2004
IDIGBIO_1908,restiophylus hypolaenae,-33.79691,121.95427,12cd0e57-fd5a-4c35-b6b4-5abe8abcea0c,preservedspecimen,23/11/1999,western australia,"4.2 km se of esperance, lake mullet nature reserve",NA,100,NA,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1909,rayieria basifer,-32.07346,122.61663,287331c6-708d-4846-ad9b-71071a6f16d9,preservedspecimen,23/10/1996,western australia,NA,NA,10,NA,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1996
IDIGBIO_1910,rayieria basifer,-32.07346,122.61663,350aebd2-634a-4e66-a952-fa713f5a8511,preservedspecimen,23/10/1996,western australia,NA,NA,10,NA,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1996
IDIGBIO_1911,rayieria basifer,-33.715,150.33388,a56e9d55-bc82-42e2-a5e8-5c5edb399e08,preservedspecimen,29/05/1934,new south wales,NA,NA,10000,NA,"hess, h.",australia,blue mountains,1934
IDIGBIO_1912,rayieria basifer,-35.58304,148.28277,222368e8-a18d-418a-94c6-b46d23ddade5,preservedspecimen,11/02/1981,new south wales,NA,NA,10000,NA,"hyatt, d.",australia,NA,1981
IDIGBIO_1913,rayieria basifer,-33.24944,119.71804,3cb70890-cdca-4e1e-a3e9-c78d99548544,preservedspecimen,05/12/1997,western australia,NA,NA,100,NA,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,1997
IDIGBIO_1914,undetermined,16.46198,121.2197,3fc48571-a594-419c-aab6-1e29f1c3d876,preservedspecimen,09-Jun-17,nueva vizcaya,"mount palali, mountain trail",NA,NA,NA,"siler, c d",philippines,quezon,NA
IDIGBIO_1915,undetermined,16.46198,121.2197,f2be787e-2a14-442b-887b-b48d436ee5bc,preservedspecimen,09-Jun-17,nueva vizcaya,"mount palali, mountain trail",NA,NA,NA,"siler, c d",philippines,quezon,NA
IDIGBIO_1916,felisacus sp.,16.45985,121.22316,10cf12b5-dc8d-4b45-abef-992b6df21947,preservedspecimen,09-Jun-17,nueva vizcaya,"mount palali, mountain trail",NA,NA,NA,"siler, c d",philippines,quezon,NA
IDIGBIO_1917,miridae,-33.54257,147.27582,35b50c1d-59c0-4583-a387-77180aa7ec40,preservedspecimen,08/01/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1918,miridae,-33.72727,148.13994,82622c07-c18e-4035-a0c5-17efa93e0783,preservedspecimen,03/02/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1919,miridae,-33.6681,147.81508,40998ff5-46ea-4fa1-b1dc-8025dd2cecd5,preservedspecimen,19/11/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1920,miridae,-33.0923,147.96766,e91fca13-2d8f-4ab6-b069-3bb6a88ab737,preservedspecimen,18/10/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1921,miridae,-33.0936,147.98193,5b24f5dc-9f39-4b76-917f-99b765d0b8c5,preservedspecimen,17/10/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1922,miridae,-33.71172,148.1486,26f6cd42-fe76-437c-8cb9-4ee071201183,preservedspecimen,03/02/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1923,miridae,-33.10125,147.94519,6ff90a0e-b89d-4bf0-a92f-319fd0b41ee3,preservedspecimen,17/10/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1924,myrmecoridea,-33.00863,147.20466,c5d38f5b-0874-44f4-963b-8e512420ba0c,preservedspecimen,23/02/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1925,miridae,-33.01077,147.21941,8ae0f0c0-e6a0-4b85-acb5-c4e6eea9a5b3,preservedspecimen,23/02/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1926,miridae,-33.62249,147.25272,8286999c-3fd8-4ded-b160-f7dce23dcfd9,preservedspecimen,15/03/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1927,myrmecoridea,-33.65933,147.82971,bd783f88-1cdb-4758-9c94-a646a416c351,preservedspecimen,19/11/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1928,myrmecoridea,-33.77154,147.79983,33e8aa3a-9e6c-4076-8ebc-cc2c56a9cfbd,preservedspecimen,19/11/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1929,miridae,-33.66644,147.25883,5aa2cf12-ee17-48c9-ae66-5a7ff5d78200,preservedspecimen,14/03/1998,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1998
IDIGBIO_1930,miridae,-33.82466,147.81383,722e4461-bb18-4512-b25f-bb950e36c0eb,preservedspecimen,20/11/1997,new south wales,NA,NA,5,NA,australian museum|terrestrial ecology department,australia,NA,1997
IDIGBIO_1931,protemiris adenanthi,-29.84248,115.2574,b9b530f6-3790-48ae-af13-c76a58f467ba,preservedspecimen,31/10/1996,western australia,3.2 km s of eneabba on brand hiway,NA,100,NA,schuh and cassis,australia,none,1996
IDIGBIO_1932,protemiris grevilleae,-31.23414,120.1562,391e5548-7be6-42f3-b44a-85f98c0a487f,preservedspecimen,17/11/1999,western australia,123 km w of coolgardie on great eastern hiway,NA,100,NA,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1933,pulvillophylus rossi,-31.62314,117.64027,50d639d0-d22f-4c6b-8533-c9db4455fd06,preservedspecimen,15/09/1962,western australia,5 mi w of kellerberrin,NA,NA,NA,e.s. ross & d.q. cavagnaro,australia,NA,1962
IDIGBIO_1934,melaleucaphylus glomeratae,-23.53956,133.8807,7308a879-296a-4a21-bfd3-18c13c4154bc,preservedspecimen,28/10/1962,northern territory,11 mi n of alice springs,NA,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_1935,pseudoloxops sp_20rh,-20.5333,134.25,e4b0b4b8-5492-4fc6-8bd7-a73ce11c9744,preservedspecimen,27/10/1962,northern territory,devils marbles,NA,NA,NA,ross and cavagnaro,australia,NA,1962
IDIGBIO_1936,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,d9c16480-5a76-4bc8-818e-3bf5cb177c66,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1937,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,9c5b816f-57a4-4ea0-ac27-55e82111ba31,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1938,"cyrtorhinus lividipennis reuter, 1884",14.58333,120.96667,49350d1b-aee1-46e5-a999-96f77b131d00,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1939,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,51bfcb5a-8c06-428d-838e-83cde8b40d63,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1940,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,5ed2f474-028f-4c35-89f9-df306b0152ed,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1941,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,2497689f-8103-4bf1-93d0-3adb1898cbed,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1942,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,3383b037-72d4-4ceb-8f0e-af9bb494c1e7,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1943,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,2e4c3fa8-e518-4de0-9231-5fcd0142cbf4,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1944,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,5e853b30-8b5d-4ca3-9855-4dd7b9b41081,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1945,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,6ff76847-b897-4b0d-bdd4-4c61e3a12c8a,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1946,cyrtorhinus sp_nr_fulvus_philippines,14.58333,120.96667,3523776d-5795-4f95-beb3-acaa762bca21,preservedspecimen,20/11/2019,national capital region,manila (luzon),NA,NA,NA,r. c. mcgregor,philippines,NA,2019
IDIGBIO_1947,protemiris grevilleae,-25.16667,133.3223,bb0e9542-480e-4c87-9b73-c41140ba5d08,preservedspecimen,29/10/2001,northern territory,17.5 km e of stuart hiway on horseshoe bend rd,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1948,sthenaridea piceonigra,-6.58916,106.79305,740d6632-d78c-4be6-ae3e-f27b3b49e005,preservedspecimen,01/12/1965,java,bogor,NA,NA,NA,j. stusak,indonesia,none,1965
IDIGBIO_1949,sthenaridea rufescens,NA,NA,7de91ae5-9500-4fc2-84b9-d0699b3ed385,preservedspecimen,13/03/1960,papua,hollandia,NA,NA,NA,t. c. maa,indonesia,hollandia,1960
IDIGBIO_1950,sthenaridea piceonigra,13.70805,123.75083,d3f80e69-d280-4451-b590-8e22ad95de4e,preservedspecimen,13/04/1965,camarines sur,"mt. isarog, pili",NA,NA,NA,h. torrevillas,philippines,none,1965
IDIGBIO_1951,sthenaridea piceonigra,NA,NA,436cfa51-ea59-4abf-8c3d-a3fdcf05be3f,preservedspecimen,11/06/1965,chiang mai,mae klang,NA,NA,NA,p. d. ashlock,thailand,chomtong,1965
IDIGBIO_1952,zanchius marmoratus,NA,NA,4319bb68-83da-4ac7-9d75-ad288771aa81,preservedspecimen,23/11/1961,NA,9 mi w of hitaura,NA,NA,NA,e. s. ross & d. q. cavagnaro,nepal,none,1961
IDIGBIO_1953,NA,-32.06388,116.08333,aa2d7ac7-8d5b-44d8-ad18-d3761b91043d,preservedspecimen,29/11/1998,western australia,ellis brook  valley reserve,NA,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1954,NA,-26.46401,147.6248,40040275-41a3-467b-9a5d-9b228ce9843c,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,NA,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1955,NA,-30.43334,147.5,17d675f6-d51c-4553-8bb1-3b5eb82934b7,preservedspecimen,26/10/1995,new south wales,17 km e of carinda,NA,1000,NA,schuh and cassis,australia,none,1995
IDIGBIO_1956,NA,-16.59194,145.27083,c092534b-7102-443e-b00d-f76fcfc3af44,preservedspecimen,30/04/1998,queensland,"mt. lewis, 11.3 km along mt. lewis road",NA,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1957,NA,-17.42388,145.48388,2ccd9562-aeab-49c5-83d5-f8ef9c235d5c,preservedspecimen,25/04/1998,queensland,"mt. hypipamee, national park ""the crater""",NA,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1958,NA,-16.79555,145.63944,3bdb9678-77af-4363-bef1-a52c0b4a35b3,preservedspecimen,28/04/1998,queensland,"kuranda state forest, 1.5 km along black mountain road, n of kuranda",NA,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1959,NA,-16.79555,145.63944,4834da7a-b628-480f-b02a-6b4d905e0642,preservedspecimen,28/04/1998,queensland,"kuranda state forest, 1.5 km along black mountain road, n of kuranda",NA,NA,NA,g. cassis,australia,none,1998
IDIGBIO_1960,cyrthorhinus lividipennis reuter,NA,NA,35b41c8d-11a6-4892-9732-032b241c1bdd,preservedspecimen,06/01/1981,NA,batu ferringhi,NA,NA,NA,"palm, t.",malaysia,NA,1981
IDIGBIO_1961,nysius sp.,NA,NA,6da481e9-33a8-45ad-a1d3-b3eff5da810b,preservedspecimen,23/01/1981,NA,NA,NA,NA,NA,"palm, t.",malaysia,NA,1981
IDIGBIO_1962,NA,-34.80198,116.0753,3ef10dd3-d635-477c-aa03-92056d3f5a7a,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,NA,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_1963,NA,-32.402,116.103,029ddd2b-065c-4612-8833-f85fa59dd6cf,preservedspecimen,09/12/1971,western australia,"nr. jarrahdale, serpentine dam",NA,NA,NA,j. a. slater,australia,none,1971
IDIGBIO_1964,NA,-26.10801,113.6167,712d5ccd-83bf-4b59-b22d-29c4003a1903,preservedspecimen,24/10/2004,western australia,"fowlers camp (at end of fowlers camp rd), shark bay world heritage area",NA,10,NA,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_1965,NA,-26.46401,147.6248,9bb2c17b-1a05-4182-b9a3-88aa11e333fd,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,NA,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1966,NA,-26.46401,147.6248,23e3568f-beba-4537-b6fa-a9d8bef33979,preservedspecimen,31/10/1998,queensland,8.2 km e of mungallala,NA,100,NA,"schuh, cassis, silveira",australia,none,1998
IDIGBIO_1967,NA,-15.68297,144.59136,c5a26835-286f-4044-a77e-1d808142a690,preservedspecimen,25/05/2006,queensland,"cape york peninsula, 24.5km se of laura",NA,10,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1968,NA,-18.08155,144.85902,21aa7396-1e3d-4208-9347-9f4dc2ea15ed,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1969,NA,-18.08155,144.85902,efaece12-09bf-421a-8863-6f2877670331,preservedspecimen,23/05/2006,queensland,"58km w of mt. garnet, forty mile scrub national park",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1970,NA,-17.70083,145.52219,de31658d-0490-49fb-b64a-72722f38f83a,preservedspecimen,30/05/2006,queensland,"charmillin creek, misty mountains, tully gorge national park",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1971,NA,-18.17997,144.61052,9cb8022f-7d8f-4df9-bf47-b3c6b2583cdd,preservedspecimen,23/05/2006,queensland,"undara volcanic national park, 8.6km s of kennedy hwy",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_1972,NA,-23.73335,134.1536,e9ad6c0b-b10b-406d-936e-d7134775141a,preservedspecimen,25/10/2001,northern territory,33 km e of alice springs on ross hiway,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1973,NA,-23.53334,134.3542,cb3474fc-0cbc-4b1a-8a3f-dd0f49f91360,preservedspecimen,25/10/2001,northern territory,"trephina gorge national park, john hayes rockpool campground",NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1974,NA,-25.34361,130.68916,65f702f8-3d5c-4b15-b471-9262dc73fe31,preservedspecimen,01/11/2001,northern territory,35.4 km w of uluru at kata tjuta jct on lasseter hiway,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1975,NA,-24.23334,133.4567,7473abbf-3682-4351-8e4e-17566ef03597,preservedspecimen,27/10/2001,northern territory,78 km s of alice springs at jct of rainbow valley rd and stuart hiway,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1976,NA,-23.53334,134.509,5cd464d9-bd68-4e7f-a481-14cf9d7788bb,preservedspecimen,26/10/2001,northern territory,10.4 km n of ross hiway on arltunga claraville rd,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_1977,ausejanus albisignatus,-38.97705,146.2749,cb644ae4-bdb0-457e-8818-b60afc802dd0,preservedspecimen,18/11/2002,victoria,"wilsons promonotory national park, darley river area",NA,10,NA,"cassis, schuh, schwartz, silveira",australia,none,2002
IDIGBIO_1978,ausejanus albisignatus,-36.61668,141.1667,37667bb6-3451-4788-ab7c-6b72b9b97535,preservedspecimen,03/11/1995,victoria,"little desert national park, 5-6 km w of mcdonald hiway",NA,1000,NA,schuh and cassis,australia,none,1995
IDIGBIO_1979,NA,-27.504,152.98,5cf172dc-0103-4a9d-9719-81e7708ec1f5,preservedspecimen,29/10/1990,queensland,indooroopilly,NA,NA,NA,w. f. chamberlain,australia,none,1990
IDIGBIO_1980,NA,-33.77165,150.9969,931b9afe-4e7f-4bad-8866-fdf62d00f80f,preservedspecimen,14/04/2008,new south wales,"baulkham hills, woodlands st.",NA,NA,NA,d.s. kent,australia,none,2008
IDIGBIO_1981,campylomma atra,NA,NA,c653701a-e065-4a8e-a365-31e3c311c6b3,preservedspecimen,1959-09-26/1959-09-29,negros oriental,dumaguete city,NA,NA,NA,l. quate & c. yoshimoto,philippines,dumaguete city,1959
IDIGBIO_1983,protemiris grevilleae,-31.23414,120.1562,bc982dcb-3f0d-4a2a-bcf9-dfb741afcdb1,preservedspecimen,17/11/1999,western australia,123 km w of coolgardie on great eastern hiway,NA,100,NA,"r.t. schuh, g. cassis, and r. silveira",australia,none,1999
IDIGBIO_1994,campylomma,-28.66666,114.6,8e6341fe-106f-4eea-9bed-8081a88dc951,preservedspecimen,17/11/1973,western australia,geraldton drummond cove,NA,NA,NA,n. mcfarland,australia,none,1973
IDIGBIO_1995,protemiris conospermi,-30.43488,115.2469,ac07e16c-7b74-4ab0-b15a-e412a67ac00e,preservedspecimen,07/11/2004,western australia,5 km n of badgingerra,NA,10,NA,"cassis, weirauch, tatarnic, symonds",australia,none,2004
IDIGBIO_1999,NA,-34.76289,116.0864,cd209603-ef65-49f5-b7b0-8fcfb53558d0,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,NA,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_2000,NA,-34.76289,116.0864,237c6dd4-83f0-4c58-9609-f2740626a43f,preservedspecimen,16/12/1997,western australia,"mt. chudalup, d'entrecasteaux national park",NA,100,NA,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_2002,zanchius gubernator,7.99944,80.78472,deddc5dd-5391-48bb-9478-65524004025a,preservedspecimen,09/04/1999,central prov.,"6 km n of sigiriya, rd. b294",NA,NA,NA,t.j. henry & a. wijisekara,sri lanka,none,1999
IDIGBIO_2003,zanchius gubernator,7.18888,80.94583,6c5901ee-7e92-4312-8597-a73820373601,preservedspecimen,06/03/1999,central prov.,"randenigala reservoir, 2 km e of dam",NA,NA,NA,"t.j. henry, a. wijesekara, c. ariyadasa",sri lanka,none,1999
IDIGBIO_2004,NA,-34.80198,116.0753,a87c3b0c-0ad4-4a8f-b58b-ff72bc8e7244,preservedspecimen,16/12/1997,western australia,"3.5 km s of mt. chudalup, d'entrecasteaux national park",NA,100,NA,"schuh, cassis, brailovsky",australia,none,1997
IDIGBIO_2005,NA,-26.10801,113.6167,7d45fec2-6f72-44ae-aa88-5f35383f2f32,preservedspecimen,24/10/2004,western australia,"fowlers camp (at end of fowlers camp rd), shark bay world heritage area",NA,10,NA,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_2006,NA,-27.25379,114.5998,7b74de12-cbf1-4299-9202-d4d24e292cbf,preservedspecimen,30/10/1996,western australia,nw coastal hiway 80.7 km n of kalbarri rd,NA,100,NA,schuh and cassis,australia,none,1996
IDIGBIO_2007,NA,-26.39014,114.0094,cd88c998-378f-4d57-a43e-730c946765cd,preservedspecimen,26/10/2004,western australia,"24 km se of jct of manga rd and shark bay rd, shark bay world heritage area",NA,10,NA,"cassis, wall, weirauch, symonds",australia,none,2004
IDIGBIO_2008,NA,-16.56475,145.35319,ee72ec7d-300d-4473-9f1a-df2feccf560c,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2009,NA,-17.38413,145.27125,7a2d41e8-75b1-40d4-9d45-336d1f80c976,preservedspecimen,01/06/2006,queensland,"ca. 11.3 km w of herberton, on herberton-petford rd",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2010,NA,-18.05494,144.86247,c816f737-11c5-4f8d-9640-edbf42e8e6ef,preservedspecimen,22/05/2006,queensland,"57km w of mt. garnet, forty mile scrub",NA,10,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2011,NA,-16.56475,145.35319,9a595dc2-c1f4-4b54-8216-8d10c0abe343,preservedspecimen,28/05/2006,queensland,20km w of mossman on mt molloy road,NA,10,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2012,NA,-20.64188,145.16547,973df073-89de-469f-9a74-431de513aba8,preservedspecimen,19/05/2006,queensland,"canns camp creek campground, white mountains national park, 36km w of pentland",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2013,NA,-18.17997,144.61052,6dbe4ba9-7e74-4228-997b-2375777e0819,preservedspecimen,23/05/2006,queensland,"undara volcanic national park, 8.6km s of kennedy hwy",NA,NA,NA,"cassis, barrow, finlay, and symonds",australia,none,2006
IDIGBIO_2014,NA,-23.79361,132.35888,d020abe9-a226-4d1e-8fa4-1f1f3d201e54,preservedspecimen,04/11/2001,northern territory,jct of namatjira drive and gosse bluff track,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_2015,NA,-23.53334,134.3542,295a0a12-68ad-4d60-9efc-6eca6dbaf7f1,preservedspecimen,25/10/2001,northern territory,"trephina gorge national park, john hayes rockpool campground",NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_2016,NA,-24.57167,132.53222,a568e6ba-1a71-4668-b1a3-b5ed2c3d69e2,preservedspecimen,30/10/2001,northern territory,~ 75 km w of stuart hiway on ernest giles road,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_2017,NA,-25.06667,133.2006,ba371c42-5aa1-4fb8-89a9-4bdc58823de1,preservedspecimen,28/10/2001,northern territory,jct of stuart hiway and horseshoe bend rd,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_2018,NA,-23.53334,134.509,68d1700b-3d1e-45f1-a421-af52ee366395,preservedspecimen,26/10/2001,northern territory,10.4 km n of ross hiway on arltunga claraville rd,NA,10,NA,"cassis, schuh, schwartz, silveira, wall",australia,none,2001
IDIGBIO_2019,ausejanus albisignatus,-36.61668,141.1667,5bdb846d-7c17-4d90-94f8-6ad2b731b34a,preservedspecimen,03/11/1995,victoria,"little desert national park, 5-6 km w of mcdonald hiway",NA,1000,NA,schuh and cassis,australia,none,1995
IDIGBIO_2020,ausejanus albisignatus,-39.02365,146.8199,15123772-dea9-4628-905a-eb1919077c84,preservedspecimen,18/11/2002,victoria,"wilsons promonotory national park, sqeaky bay trail, opposite lilly pilly car park",NA,10,NA,"cassis, schuh, schwartz, silveira",australia,none,2002
IDIGBIO_2021,NA,-33.78972,151.14285,f4771c63-4b29-4cf3-b751-ca51580529a0,preservedspecimen,22/04/2008,new south wales,"macquarie park, plassey road",NA,NA,NA,d.s. kent,australia,none,2008
IDIGBIO_2022,NA,-33.78095,150.99336,67f9b85c-33cb-438a-95b3-6a6668999812,preservedspecimen,25/05/2008,new south wales,"winston hills, churchill dr, bushtrack",NA,NA,NA,d.s. kent,australia,none,2008
IDIGBIO_2023,NA,-33.74657,151.04147,d22e55c0-20ba-42f5-ba00-d7887dc5fd14,preservedspecimen,22/05/2008,new south wales,"cumberland s.f., west pennant hills",NA,NA,NA,d.s. kent,australia,none,2008
IDIGBIO_2024,restiophylus hypolaenae,-34.78937,118.2759,cb3bdf1b-9088-4299-994a-82021120fd39,preservedspecimen,06/11/1996,western australia,39 km ne of king river,NA,100,NA,schuh and cassis,australia,none,1996
